Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
16-May-2013,7310.24,7408.08,7270.83,7368.37,0,2549.23
17-May-2013,7364.47,7387.51,7319.59,7342.57,0,3594.57
20-May-2013,7334.7,7455.54,7280.36,7400.71,0,2638.49
21-May-2013,7412.27,7554.07,7339.92,7481.05,0,10374.51
22-May-2013,7455.28,7598.12,7417.52,7559.83,0,2705.02
23-May-2013,7549.03,7625.69,7522.3,7598.78,0,2472.35
24-May-2013,7589.49,7661.87,7509.94,7582.25,0,3596.43
27-May-2013,7562.2,7679.36,7542.58,7659.49,0,3222.92
28-May-2013,7635.89,7693.41,7505.79,7562.77,0,2076.33
29-May-2013,7561.57,7583.11,7521.19,7542.68,0,3220.21
30-May-2013,7513.1,7644.96,7466.92,7598.25,0,3033.52
31-May-2013,7621.12,7844.55,7533.48,7755.36,0,2647.64
03-Jun-2013,7737.61,7804.43,7624.34,7690.76,0,1780.6
04-Jun-2013,7700.99,7784.75,7656.5,7740.04,0,2576.83
05-Jun-2013,7710.37,7767.76,7640.86,7698.16,0,2710.47
06-Jun-2013,7691.98,7850.75,7648.32,7806.44,0,1753.41
07-Jun-2013,7801.09,7918.56,7740.47,7857.5,0,5838.07
10-Jun-2013,7855.14,8042.55,7797.75,7984.22,0,9260.81
11-Jun-2013,7993.62,8234.11,7934.06,8173.21,0,4485.22
12-Jun-2013,8140.12,8405.68,8083.46,8347.57,0,2407.39
13-Jun-2013,8346.88,8397.59,8226.27,8276.55,0,3705.9
14-Jun-2013,8302.92,8390.15,8222.44,8309.61,0,5212.67
17-Jun-2013,8280.0,8489.28,8206.95,8415.03,0,4747.14
18-Jun-2013,8429.28,8476.18,8242.04,8288.16,0,4372.61
19-Jun-2013,8300.84,8339.77,8267.45,8306.37,0,2027.34
20-Jun-2013,8284.56,8295.82,8264.82,8276.07,0,5234.17
21-Jun-2013,8278.45,8343.57,8146.41,8211.0,0,2538.64
24-Jun-2013,8205.2,8472.7,8112.03,8377.57,0,2249.18
25-Jun-2013,8364.56,8465.75,8322.49,8423.39,0,2030.19
26-Jun-2013,8421.88,8462.22,8349.03,8389.21,0,3276.11
27-Jun-2013,8392.16,8499.04,8340.45,8446.99,0,3266.11
28-Jun-2013,8451.5,8559.26,8377.34,8484.81,0,3010.39
01-Jul-2013,8474.17,8533.54,8238.12,8296.25,0,2854.84
02-Jul-2013,8293.37,8341.02,8263.1,8310.68,0,2122.41
03-Jul-2013,8334.54,8429.86,8315.6,8410.75,0,5565.9
04-Jul-2013,8421.83,8462.21,8317.55,8357.62,0,2325.89
05-Jul-2013,8356.77,8457.67,8137.95,8237.41,0,8365.23
08-Jul-2013,8219.94,8276.65,8133.41,8189.9,0,7182.66
09-Jul-2013,8214.24,8309.83,8091.95,8187.22,0,1601.59
10-Jul-2013,8181.1,8353.77,8126.26,8298.16,0,3116.84
11-Jul-2013,8299.74,8481.27,8257.08,8437.9,0,4594.04
12-Jul-2013,8464.58,8548.17,8385.74,8469.29,0,5016.84
15-Jul-2013,8459.83,8486.17,8254.44,8280.22,0,3309.55
16-Jul-2013,8279.97,8429.32,8276.39,8425.68,0,1780.0
17-Jul-2013,8428.19,8538.68,8385.84,8496.0,0,3046.37
18-Jul-2013,8485.27,8548.61,8416.32,8479.62,0,3979.29
19-Jul-2013,8517.41,8556.68,8449.55,8488.69,0,2561.08
22-Jul-2013,8483.17,8565.33,8337.6,8419.13,0,2302.2
23-Jul-2013,8407.84,8533.83,8393.62,8519.42,0,4423.12
24-Jul-2013,8500.0,8665.16,8422.6,8586.97,0,3289.47
25-Jul-2013,8595.26,8758.22,8533.3,8695.53,0,2456.78
26-Jul-2013,8696.63,8745.2,8618.86,8667.27,0,2521.94
29-Jul-2013,8682.96,8707.09,8596.95,8620.91,0,3498.02
30-Jul-2013,8630.68,8754.38,8608.26,8731.7,0,2181.41
31-Jul-2013,8726.59,8831.2,8690.91,8795.23,0,1054.8
01-Aug-2013,8789.24,8830.54,8650.13,8690.97,0,3744.5
02-Aug-2013,8686.96,8766.79,8603.79,8683.6,0,2697.88
05-Aug-2013,8661.84,8697.92,8511.65,8547.26,0,3221.21
06-Aug-2013,8554.27,8718.12,8516.79,8680.1,0,3680.51
07-Aug-2013,8682.79,8774.69,8415.68,8505.71,0,4450.82
08-Aug-2013,8508.9,8562.43,8491.71,8545.16,0,3947.5
09-Aug-2013,8538.24,8744.25,8473.07,8678.01,0,4438.85
12-Aug-2013,8674.64,8720.61,8662.52,8708.43,0,4049.97
13-Aug-2013,8700.37,8751.64,8632.95,8684.12,0,1630.45
14-Aug-2013,8692.75,8744.21,8562.17,8613.16,0,3178.37
15-Aug-2013,8629.33,8711.25,8573.13,8654.89,0,3318.52
16-Aug-2013,8631.92,8763.89,8600.03,8731.64,0,4872.75
19-Aug-2013,8734.43,8891.61,8623.44,8780.04,0,3085.41
20-Aug-2013,8787.55,8952.0,8722.57,8886.29,0,5009.06
21-Aug-2013,8898.71,9021.02,8860.7,8982.65,0,2561.84
22-Aug-2013,8984.98,9229.27,8930.49,9173.64,0,5437.33
23-Aug-2013,9187.86,9298.66,8964.98,9074.41,0,3942.33
26-Aug-2013,9049.51,9120.09,9031.91,9102.39,0,4298.57
27-Aug-2013,9064.11,9286.29,9012.9,9234.11,0,4624.2
28-Aug-2013,9244.51,9386.17,9195.8,9336.97,0,1607.06
29-Aug-2013,9350.27,9423.08,9297.21,9369.91,0,1656.93
30-Aug-2013,9380.35,9482.18,9328.76,9430.32,0,3466.34
02-Sep-2013,9406.26,9458.06,9360.95,9412.72,0,3250.71
03-Sep-2013,9395.39,9704.09,9339.66,9646.87,0,1480.03
04-Sep-2013,9642.53,9817.8,9573.39,9747.9,0,2685.2
05-Sep-2013,9763.7,9854.52,9528.72,9618.19,0,1495.61
06-Sep-2013,9590.85,9672.41,9529.79,9611.22,0,1938.33
09-Sep-2013,9590.98,9656.3,9554.7,9619.91,0,2631.38
10-Sep-2013,9602.02,9673.91,9501.88,9573.56,0,2731.13
11-Sep-2013,9569.43,9831.34,9494.33,9754.79,0,5139.22
12-Sep-2013,9749.76,9791.14,9607.14,9648.1,0,5392.35
13-Sep-2013,9607.49,9661.93,9489.89,9543.98,0,3490.77
16-Sep-2013,9569.95,9703.69,9532.96,9666.33,0,2650.63
17-Sep-2013,9671.61,9769.76,9600.22,9698.17,0,2149.96
18-Sep-2013,9730.46,9757.1,9621.73,9648.14,0,3491.09
19-Sep-2013,9638.2,9669.64,9533.57,9564.76,0,1645.46
20-Sep-2013,9548.78,9718.07,9510.3,9679.07,0,2089.32
23-Sep-2013,9658.42,9811.38,9615.05,9767.51,0,3624.26
24-Sep-2013,9742.59,9792.87,9635.01,9684.99,0,2802.94
25-Sep-2013,9679.15,9791.17,9611.64,9723.35,0,4821.89
26-Sep-2013,9717.24,9855.6,9706.01,9844.22,0,3279.93
27-Sep-2013,9821.08,9923.96,9798.32,9901.01,0,3171.14
30-Sep-2013,9890.07,9955.4,9824.39,9889.71,0,4256.05
01-Oct-2013,9900.37,9932.25,9862.3,9894.16,0,3672.0
02-Oct-2013,9883.86,9947.57,9862.37,9925.99,0,1462.61
03-Oct-2013,9939.68,10020.62,9747.44,9827.47,0,4221.21
04-Oct-2013,9815.53,9915.9,9657.25,9757.02,0,4397.16
07-Oct-2013,9762.12,9910.24,9696.33,9843.89,0,1245.53
08-Oct-2013,9820.68,9828.73,9737.76,9745.75,0,1834.28
09-Oct-2013,9791.44,9826.95,9748.28,9783.76,0,4214.99
10-Oct-2013,9775.71,10048.96,9682.42,9953.97,0,2991.85
11-Oct-2013,9947.26,10068.38,9827.88,9948.99,0,4566.08
14-Oct-2013,9965.0,9994.91,9798.48,9827.98,0,2632.91
15-Oct-2013,9831.89,9992.52,9754.8,9914.79,0,1434.51
16-Oct-2013,9897.04,9978.58,9856.27,9937.64,0,5084.28
17-Oct-2013,9948.5,10020.1,9789.41,9860.37,0,1763.19
18-Oct-2013,9868.35,9924.92,9667.29,9723.02,0,2610.07
21-Oct-2013,9735.21,9774.34,9713.28,9752.37,0,2609.44
22-Oct-2013,9770.94,9806.47,9646.83,9682.03,0,2670.83
23-Oct-2013,9712.32,9766.67,9647.49,9701.78,0,1544.64
24-Oct-2013,9733.24,9852.54,9670.24,9789.18,0,3523.5
25-Oct-2013,9800.03,9940.54,9749.33,9889.37,0,2565.61
28-Oct-2013,9911.0,9990.54,9789.14,9868.34,0,6067.86
29-Oct-2013,9884.4,9942.71,9795.84,9853.98,0,4050.63
30-Oct-2013,9862.73,9886.78,9615.87,9639.38,0,9885.85
31-Oct-2013,9649.09,9686.74,9570.6,9608.1,0,4692.43
01-Nov-2013,9593.66,9648.7,9540.37,9595.39,0,3197.24
04-Nov-2013,9553.35,9697.75,9449.86,9593.83,0,3610.89
05-Nov-2013,9629.74,9732.38,9596.52,9698.92,0,2036.27
06-Nov-2013,9723.45,9798.03,9587.02,9661.12,0,3372.27
07-Nov-2013,9618.58,9736.21,9585.89,9703.24,0,5155.18
08-Nov-2013,9693.43,9742.68,9543.07,9591.8,0,2837.08
11-Nov-2013,9577.46,9606.34,9527.96,9556.78,0,1549.21
12-Nov-2013,9542.11,9615.96,9322.34,9395.05,0,1661.57
13-Nov-2013,9398.15,9494.43,9360.58,9456.63,0,1987.38
14-Nov-2013,9500.19,9628.66,9454.81,9582.89,0,3815.4
15-Nov-2013,9619.72,9699.99,9471.87,9551.57,0,7053.6
18-Nov-2013,9577.99,9678.81,9341.4,9440.78,0,4911.82
19-Nov-2013,9420.18,9560.86,9388.53,9528.85,0,3452.9
20-Nov-2013,9518.99,9639.02,9515.49,9635.47,0,3480.71
21-Nov-2013,9615.61,9646.89,9539.04,9570.16,0,3210.44
22-Nov-2013,9567.02,9627.04,9490.63,9550.55,0,2488.36
25-Nov-2013,9552.14,9758.12,9480.58,9685.56,0,1704.35
26-Nov-2013,9665.59,9767.49,9632.5,9734.16,0,2629.98
27-Nov-2013,9742.12,9828.19,9659.07,9745.11,0,2588.61
28-Nov-2013,9744.64,9881.15,9688.58,9824.62,0,2959.25
29-Nov-2013,9855.15,9874.5,9798.02,9817.3,0,3761.89
02-Dec-2013,9796.34,9908.46,9759.35,9871.19,0,5066.01
03-Dec-2013,9877.06,10001.63,9830.72,9954.93,0,1744.94
04-Dec-2013,9945.85,10046.31,9859.95,9960.29,0,3602.92
05-Dec-2013,9963.57,10005.22,9776.42,9817.45,0,2950.84
06-Dec-2013,9801.54,9887.09,9728.72,9814.17,0,3100.01
09-Dec-2013,9822.83,9910.35,9742.39,9829.86,0,2457.1
10-Dec-2013,9812.73,10009.45,9719.71,9915.45,0,2302.35
11-Dec-2013,9890.29,10014.06,9880.07,10003.72,0,3057.19
12-Dec-2013,9975.22,10271.15,9930.6,10225.42,0,2297.24
13-Dec-2013,10235.14,10338.98,10109.08,10212.7,0,3641.89
16-Dec-2013,10208.27,10335.98,10126.71,10254.04,0,4102.08
17-Dec-2013,10281.69,10447.33,10197.1,10362.07,0,2215.21
18-Dec-2013,10343.87,10492.06,10261.94,10409.61,0,2962.12
19-Dec-2013,10400.73,10463.57,10334.2,10397.02,0,3535.28
20-Dec-2013,10425.81,10461.24,10372.41,10407.79,0,2084.56
23-Dec-2013,10405.3,10602.03,10273.72,10469.64,0,2542.93
24-Dec-2013,10468.55,10700.33,10382.18,10612.77,0,2804.1
25-Dec-2013,10605.43,10610.69,10600.17,10605.43,0,2467.81
26-Dec-2013,10627.95,10681.17,10543.72,10596.78,0,2517.78
27-Dec-2013,10550.24,10567.04,10480.86,10497.58,0,2817.14
30-Dec-2013,10469.22,10616.14,10349.03,10495.65,0,1708.71
31-Dec-2013,10493.44,10575.08,10254.61,10335.01,0,2763.67
01-Jan-2014,10339.43,10440.27,10263.48,10364.14,0,3897.99
02-Jan-2014,10351.03,10570.24,10290.18,10508.47,0,3676.24
03-Jan-2014,10500.3,10687.9,10431.72,10618.55,0,6967.78
06-Jan-2014,10577.91,10651.83,10463.88,10537.52,0,1428.86
07-Jan-2014,10556.02,10729.97,10491.22,10664.5,0,2051.11
08-Jan-2014,10678.18,10695.88,10627.15,10644.8,0,4445.97
09-Jan-2014,10640.72,10891.55,10602.35,10852.41,0,7807.65
10-Jan-2014,10837.81,10980.51,10768.47,10910.7,0,5393.32
13-Jan-2014,10901.93,11057.7,10851.49,11006.78,0,3241.33
14-Jan-2014,11015.41,11248.85,10922.87,11155.14,0,2987.4
15-Jan-2014,11166.41,11236.55,10984.91,11054.34,0,4512.01
16-Jan-2014,11087.15,11207.69,10977.04,11097.47,0,2018.96
17-Jan-2014,11141.05,11163.35,11086.78,11109.01,0,2245.28
20-Jan-2014,11082.62,11137.06,11039.46,11093.85,0,3316.83
21-Jan-2014,11090.69,11168.58,10923.47,11000.73,0,1699.58
22-Jan-2014,11000.67,11065.16,10934.5,10998.98,0,2342.66
23-Jan-2014,10983.53,11081.03,10930.07,11027.36,0,4695.87
24-Jan-2014,11022.89,11128.05,10908.34,11013.41,0,5631.28
27-Jan-2014,10993.06,11005.57,10977.22,10989.73,0,1648.71
28-Jan-2014,10979.9,11053.62,10839.97,10913.24,0,2620.35
29-Jan-2014,10955.12,10991.88,10938.61,10975.34,0,1895.56
30-Jan-2014,10972.23,11014.65,10889.61,10931.87,0,2471.76
31-Jan-2014,10928.31,10998.81,10873.83,10944.25,0,3043.7
03-Feb-2014,10949.27,11008.83,10853.05,10912.41,0,2706.49
04-Feb-2014,10912.8,10949.83,10748.49,10785.08,0,3691.96
05-Feb-2014,10804.11,10994.01,10753.75,10943.0,0,2070.37
06-Feb-2014,10933.39,10992.39,10768.83,10827.25,0,4601.24
07-Feb-2014,10852.69,10931.42,10745.22,10823.74,0,4666.27
10-Feb-2014,10808.19,10927.68,10759.34,10878.51,0,6820.41
11-Feb-2014,10902.61,10962.03,10700.97,10759.61,0,2520.31
12-Feb-2014,10724.32,10835.62,10633.77,10744.89,0,3095.74
13-Feb-2014,10740.9,10829.2,10650.52,10738.81,0,1537.6
14-Feb-2014,10741.59,10829.46,10655.22,10743.08,0,2253.67
17-Feb-2014,10744.97,10835.08,10668.63,10758.64,0,2484.36
18-Feb-2014,10737.1,10827.68,10629.47,10719.9,0,4048.53
19-Feb-2014,10753.29,10853.52,10711.29,10811.3,0,3885.84
20-Feb-2014,10829.49,10879.79,10731.27,10781.34,0,3576.5
21-Feb-2014,10757.2,10816.92,10723.35,10782.98,0,3657.45
24-Feb-2014,10756.79,10812.66,10638.43,10693.98,0,3114.16
25-Feb-2014,10675.22,11207.53,10600.54,11129.67,0,5841.33
26-Feb-2014,11112.84,11154.63,10877.24,10918.3,0,1628.29
27-Feb-2014,10907.99,11178.31,10800.64,11069.37,0,2071.49
28-Feb-2014,11062.53,11241.32,10986.31,11164.39,0,6033.35
03-Mar-2014,11154.83,11207.52,11117.3,11169.94,0,2692.56
04-Mar-2014,11170.5,11204.99,11154.3,11188.76,0,5426.05
05-Mar-2014,11201.48,11289.77,10929.96,11016.8,0,3651.13
06-Mar-2014,10957.69,11039.1,10897.2,10978.5,0,3278.48
07-Mar-2014,10975.58,11026.86,10846.21,10897.13,0,2765.33
10-Mar-2014,10889.22,11005.92,10791.6,10908.13,0,1959.32
11-Mar-2014,10919.53,11066.22,10828.32,10974.55,0,6304.66
12-Mar-2014,10953.48,11048.87,10831.82,10926.99,0,3265.23
13-Mar-2014,10918.81,11129.88,10851.6,11061.79,0,3342.66
14-Mar-2014,11062.78,11276.72,10991.49,11204.51,0,4416.06
17-Mar-2014,11236.36,11299.72,10978.3,11040.56,0,5033.33
18-Mar-2014,11069.04,11121.62,10817.29,10868.91,0,2305.1
19-Mar-2014,10871.11,10982.22,10778.82,10889.77,0,1984.03
20-Mar-2014,10893.16,10906.8,10725.9,10739.35,0,1547.58
21-Mar-2014,10768.73,10781.04,10728.98,10741.26,0,2484.53
24-Mar-2014,10752.92,10890.58,10648.53,10785.87,0,3241.97
25-Mar-2014,10808.91,10931.56,10783.79,10906.21,0,4009.35
26-Mar-2014,10873.17,10908.99,10732.31,10767.78,0,3362.16
27-Mar-2014,10777.77,10852.3,10711.42,10785.9,0,4820.75
28-Mar-2014,10805.03,10869.91,10704.93,10769.6,0,3360.06
31-Mar-2014,10777.63,10849.16,10605.17,10676.02,0,1505.23
01-Apr-2014,10673.06,10893.21,10547.85,10766.89,0,4185.49
02-Apr-2014,10744.84,10807.06,10636.21,10698.15,0,1297.45
03-Apr-2014,10687.81,10763.28,10434.32,10508.52,0,2675.57
04-Apr-2014,10510.24,10542.91,10322.11,10354.29,0,2073.28
07-Apr-2014,10364.0,10496.34,10301.28,10433.19,0,2515.18
08-Apr-2014,10442.31,10489.76,10345.45,10392.68,0,2228.83
09-Apr-2014,10380.42,10401.33,10250.86,10271.54,0,2627.8
10-Apr-2014,10290.76,10353.69,10202.25,10265.02,0,2369.69
11-Apr-2014,10268.11,10313.3,10166.86,10211.8,0,2655.89
14-Apr-2014,10237.63,10265.25,10188.84,10216.39,0,2534.77
15-Apr-2014,10216.34,10358.69,10028.75,10170.47,0,2760.78
16-Apr-2014,10172.15,10289.87,10108.95,10226.33,0,2162.58
17-Apr-2014,10258.48,10455.92,10138.02,10334.57,0,2054.77
18-Apr-2014,10322.79,10336.89,10173.86,10187.77,0,3138.47
21-Apr-2014,10182.32,10232.66,10123.99,10174.29,0,5010.64
22-Apr-2014,10172.38,10215.84,10139.28,10182.69,0,2974.96
23-Apr-2014,10205.89,10221.39,10196.71,10212.2,0,1805.72
24-Apr-2014,10189.58,10344.08,10079.63,10233.65,0,3577.29
25-Apr-2014,10220.98,10283.06,10159.75,10221.82,0,2271.1
28-Apr-2014,10204.26,10280.0,10094.11,10169.59,0,2361.31
29-Apr-2014,10145.01,10231.46,10019.77,10105.89,0,2014.7
30-Apr-2014,10081.98,10230.17,9999.16,10146.82,0,2397.06
01-May-2014,10143.98,10392.56,10026.96,10274.04,0,2048.62
02-May-2014,10294.62,10509.09,10266.51,10480.47,0,1914.15
05-May-2014,10460.9,10530.36,10387.65,10457.08,0,5244.05
06-May-2014,10448.12,10527.59,10326.05,10405.18,0,3379.39
07-May-2014,10389.37,10440.28,10262.73,10313.27,0,3222.34
08-May-2014,10297.63,10419.59,10289.33,10411.2,0,3037.11
09-May-2014,10414.32,10467.16,10309.19,10361.77,0,1792.64
12-May-2014,10335.4,10386.37,10227.1,10277.79,0,2330.98
13-May-2014,10265.14,10527.63,10208.24,10469.59,0,3793.38
14-May-2014,10498.8,10678.88,10410.51,10589.83,0,2928.69
15-May-2014,10576.71,10654.42,10507.33,10584.98,0,3286.73
16-May-2014,10585.15,10765.32,10532.59,10712.14,0,1813.57
19-May-2014,10665.51,10794.38,10437.89,10565.55,0,5961.07
20-May-2014,10568.52,10653.99,10390.6,10475.32,0,2253.63
21-May-2014,10515.61,10558.45,10465.73,10508.55,0,1540.72
22-May-2014,10536.24,10567.19,10459.79,10490.61,0,2996.96
23-May-2014,10513.09,10714.43,10441.72,10642.19,0,4978.68
26-May-2014,10642.44,10776.96,10542.79,10676.98,0,2662.02
27-May-2014,10661.0,10758.54,10591.15,10688.51,0,3317.06
28-May-2014,10689.55,10772.52,10492.99,10575.07,0,2853.75
29-May-2014,10568.22,10666.07,10535.44,10633.08,0,2219.45
30-May-2014,10641.84,10705.44,10414.21,10476.82,0,3547.37
02-Jun-2014,10506.32,10686.02,10474.67,10653.93,0,5329.68
03-Jun-2014,10651.83,10662.27,10606.56,10616.96,0,3361.71
04-Jun-2014,10627.17,10820.84,10556.66,10749.52,0,2798.08
05-Jun-2014,10744.6,10828.49,10502.61,10585.26,0,2062.5
06-Jun-2014,10596.61,10668.25,10571.23,10642.75,0,2184.26
09-Jun-2014,10650.6,10801.23,10607.46,10757.65,0,3375.78
10-Jun-2014,10736.83,11016.79,10644.4,10922.75,0,1629.51
11-Jun-2014,10922.74,10976.58,10917.33,10971.15,0,3149.79
12-Jun-2014,10961.64,11141.38,10875.57,11054.58,0,5728.29
13-Jun-2014,11029.86,11180.69,11022.56,11173.3,0,4137.25
16-Jun-2014,11205.51,11307.01,11154.0,11255.27,0,1817.41
17-Jun-2014,11343.51,11487.64,11241.38,11385.13,0,3914.67
18-Jun-2014,11375.59,11404.44,11375.42,11404.26,0,4491.25
19-Jun-2014,11414.35,11600.36,11329.44,11514.7,0,1981.25
20-Jun-2014,11506.42,11517.09,11434.07,11444.68,0,4716.03
23-Jun-2014,11422.07,11455.33,11374.2,11407.41,0,1983.2
24-Jun-2014,11435.08,11502.87,11253.84,11320.95,0,2202.79
25-Jun-2014,11339.44,11410.16,11139.22,11209.13,0,3145.77
26-Jun-2014,11216.34,11362.31,11169.54,11315.1,0,4272.58
27-Jun-2014,11290.35,11545.44,11224.6,11478.6,0,4305.99
30-Jun-2014,11471.97,11505.73,11333.63,11367.08,0,2716.99
01-Jul-2014,11349.34,11410.89,11228.98,11290.2,0,3541.97
02-Jul-2014,11287.77,11392.94,11185.46,11290.61,0,5128.2
03-Jul-2014,11308.04,11335.76,11205.37,11232.91,0,2743.74
04-Jul-2014,11221.32,11270.43,11022.11,11070.56,0,3304.37
07-Jul-2014,11030.5,11105.57,10941.38,11016.36,0,5511.85
08-Jul-2014,11004.76,11177.82,10945.93,11118.38,0,1342.48
09-Jul-2014,11123.57,11154.07,11022.46,11052.76,0,1761.11
10-Jul-2014,11095.93,11205.33,11041.96,11151.09,0,2787.78
11-Jul-2014,11178.55,11253.13,10967.26,11040.93,0,2446.54
14-Jul-2014,11019.66,11267.85,10922.88,11169.75,0,4182.97
15-Jul-2014,11178.2,11259.13,10994.23,11074.41,0,1482.64
16-Jul-2014,11073.36,11232.58,11025.0,11183.74,0,4178.09
17-Jul-2014,11212.36,11299.05,11147.47,11234.04,0,3159.51
18-Jul-2014,11244.44,11562.65,11184.22,11501.06,0,1686.12
21-Jul-2014,11458.08,11521.45,11183.41,11245.61,0,2744.8
22-Jul-2014,11282.3,11304.39,11191.22,11213.18,0,2982.11
23-Jul-2014,11249.97,11318.12,11065.85,11133.3,0,4608.7
24-Jul-2014,11137.4,11246.72,10950.32,11058.87,0,3502.21
25-Jul-2014,11033.69,11399.44,10947.22,11310.79,0,3199.47
28-Jul-2014,11311.4,11445.33,11234.92,11368.47,0,5042.23
29-Jul-2014,11355.09,11476.93,11159.84,11280.88,0,7177.13
30-Jul-2014,11294.45,11358.82,11199.07,11263.27,0,3379.76
31-Jul-2014,11295.57,11387.89,11092.5,11183.91,0,2563.05
01-Aug-2014,11196.12,11308.76,11088.22,11200.82,0,3162.28
04-Aug-2014,11193.25,11378.63,11083.82,11268.46,0,3359.07
05-Aug-2014,11284.29,11353.31,11112.01,11180.4,0,3012.21
06-Aug-2014,11127.72,11389.55,11052.5,11313.08,0,1632.14
07-Aug-2014,11282.43,11293.26,11111.93,11122.6,0,2778.8
08-Aug-2014,11114.34,11341.0,11104.02,11330.49,0,2279.86
11-Aug-2014,11291.44,11464.28,11254.43,11426.83,0,7153.53
12-Aug-2014,11381.74,11542.71,11321.23,11481.67,0,1154.2
13-Aug-2014,11470.61,11532.5,11404.39,11466.25,0,3179.36
14-Aug-2014,11468.27,11612.02,11365.14,11508.53,0,2933.46
15-Aug-2014,11482.03,11551.86,11406.76,11476.56,0,2294.45
18-Aug-2014,11458.18,11571.72,11312.72,11425.94,0,2579.84
19-Aug-2014,11416.84,11457.84,11341.9,11382.77,0,4159.02
20-Aug-2014,11364.9,11456.32,11266.73,11358.1,0,2280.61
21-Aug-2014,11337.48,11426.34,11174.21,11262.48,0,1805.31
22-Aug-2014,11262.35,11419.89,11166.85,11323.87,0,2043.59
25-Aug-2014,11340.79,11469.43,11291.36,11419.65,0,2035.23
26-Aug-2014,11410.39,11470.93,11319.68,11380.06,0,4732.54
27-Aug-2014,11365.12,11592.49,11262.45,11488.7,0,1349.56
28-Aug-2014,11482.02,11547.73,11357.26,11422.63,0,3594.89
29-Aug-2014,11487.99,11588.12,11247.21,11346.1,0,2392.42
01-Sep-2014,11332.41,11689.64,11273.57,11629.25,0,3458.63
02-Sep-2014,11648.07,11778.01,11568.87,11698.46,0,2587.64
03-Sep-2014,11661.19,11717.41,11579.58,11635.68,0,5553.61
04-Sep-2014,11627.3,11727.38,11434.32,11533.59,0,3450.49
05-Sep-2014,11544.93,11590.87,11496.05,11541.98,0,3362.89
08-Sep-2014,11536.98,11646.12,11462.53,11571.44,0,2131.22
09-Sep-2014,11529.69,11532.3,11505.25,11507.86,0,4885.89
10-Sep-2014,11506.8,11757.64,11384.3,11633.8,0,2902.78
11-Sep-2014,11615.53,11728.38,11323.99,11435.09,0,3631.5
12-Sep-2014,11434.12,11560.41,11330.46,11456.55,0,3251.23
15-Sep-2014,11476.17,11614.95,11370.63,11509.1,0,6365.36
16-Sep-2014,11486.04,11588.45,11325.67,11427.55,0,5982.11
17-Sep-2014,11439.63,11463.89,11428.74,11452.98,0,2828.19
18-Sep-2014,11522.45,11617.45,11207.6,11300.77,0,3425.71
19-Sep-2014,11335.96,11412.81,11182.32,11258.64,0,3859.8
22-Sep-2014,11242.24,11290.07,11165.03,11212.74,0,2804.48
23-Sep-2014,11226.98,11319.62,11091.15,11183.43,0,2872.95
24-Sep-2014,11171.7,11273.53,11120.35,11221.96,0,4588.16
25-Sep-2014,11228.81,11351.0,11031.01,11152.37,0,5179.66
26-Sep-2014,11198.3,11329.09,11123.57,11253.99,0,2906.7
29-Sep-2014,11217.94,11313.79,11171.11,11266.75,0,1478.66
30-Sep-2014,11302.97,11367.26,11224.44,11288.65,0,1933.02
01-Oct-2014,11299.96,11458.3,11150.09,11308.32,0,2053.56
02-Oct-2014,11269.37,11332.24,11147.23,11209.77,0,1927.86
03-Oct-2014,11191.31,11359.66,11121.92,11289.66,0,2027.02
06-Oct-2014,11263.3,11383.82,11165.45,11285.78,0,2955.6
07-Oct-2014,11252.29,11407.07,11130.62,11285.05,0,6546.37
08-Oct-2014,11347.75,11535.68,11224.62,11411.86,0,1833.04
09-Oct-2014,11404.89,11511.97,11264.35,11371.11,0,3649.26
10-Oct-2014,11378.98,11623.29,11298.36,11541.52,0,2414.86
13-Oct-2014,11536.66,11693.63,11410.93,11567.56,0,3434.47
14-Oct-2014,11548.21,11960.01,11465.57,11875.02,0,1305.39
15-Oct-2014,11875.66,11956.21,11778.48,11858.91,0,1480.99
16-Oct-2014,11869.63,11928.77,11796.89,11855.97,0,5882.6
17-Oct-2014,11856.96,11915.06,11788.08,11846.12,0,2562.14
20-Oct-2014,11858.15,12028.97,11787.16,11957.39,0,3020.63
21-Oct-2014,11939.54,11986.09,11867.49,11913.94,0,1373.16
22-Oct-2014,11939.25,12056.33,11882.7,11999.5,0,2670.66
23-Oct-2014,12017.51,12266.06,11917.44,12164.76,0,5117.99
24-Oct-2014,12172.62,12283.28,12087.6,12198.08,0,2293.71
27-Oct-2014,12216.2,12290.86,12167.88,12242.43,0,3130.71
28-Oct-2014,12232.17,12259.08,12158.39,12185.2,0,2678.72
29-Oct-2014,12153.45,12354.22,12094.07,12294.16,0,3035.92
30-Oct-2014,12308.89,12778.52,12239.77,12707.17,0,2654.65
31-Oct-2014,12664.51,12691.24,12626.41,12653.12,0,2937.94
03-Nov-2014,12670.52,12751.51,12610.45,12691.35,0,5591.58
04-Nov-2014,12696.12,12815.57,12659.34,12778.55,0,2093.03
05-Nov-2014,12774.08,12961.24,12620.59,12807.35,0,3141.12
06-Nov-2014,12762.49,13045.86,12683.01,12965.12,0,1311.5
07-Nov-2014,12948.06,13047.83,12884.1,12983.69,0,3708.38
10-Nov-2014,12994.92,13167.68,12918.09,13090.28,0,3459.21
11-Nov-2014,13096.77,13239.75,13034.64,13177.24,0,1736.92
