Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
17-Jul-2013,3976.07,3989.97,3968.42,3982.31,0,1334.55
18-Jul-2013,3965.78,3990.64,3941.69,3966.55,0,1565.71
19-Jul-2013,3972.18,3992.59,3971.36,3991.77,0,6190.81
22-Jul-2013,3995.34,4012.94,3919.51,3936.86,0,1683.9
23-Jul-2013,3939.32,3995.99,3917.81,3974.29,0,4641.98
24-Jul-2013,3970.46,4020.19,3939.37,3988.95,0,3425.84
25-Jul-2013,3987.47,4081.01,3941.48,4034.47,0,1841.37
26-Jul-2013,4027.1,4058.08,3988.89,4019.81,0,3265.31
29-Jul-2013,4002.97,4033.67,3942.9,3973.38,0,3771.77
30-Jul-2013,3975.59,4074.71,3930.21,4028.72,0,4201.8
31-Jul-2013,4019.22,4101.51,3990.33,4072.25,0,1224.51
01-Aug-2013,4063.17,4083.7,4023.94,4044.37,0,3122.55
02-Aug-2013,4040.36,4062.23,4012.5,4034.34,0,3428.11
05-Aug-2013,4036.27,4063.03,3912.98,3939.09,0,5071.03
06-Aug-2013,3940.89,4007.57,3937.04,4003.67,0,2826.01
07-Aug-2013,3996.73,4025.78,3918.25,3946.94,0,5559.18
08-Aug-2013,3940.1,3968.7,3934.86,3963.43,0,2950.53
09-Aug-2013,3969.44,4053.95,3937.28,4021.36,0,2630.28
12-Aug-2013,4019.8,4072.04,3991.02,4043.09,0,3046.0
13-Aug-2013,4038.87,4069.72,4005.85,4036.68,0,1882.93
14-Aug-2013,4029.6,4040.68,3986.22,3997.2,0,3588.67
15-Aug-2013,4004.98,4044.47,3994.02,4033.44,0,2107.61
16-Aug-2013,4035.69,4088.6,4019.31,4072.07,0,2950.65
19-Aug-2013,4069.65,4141.14,4036.1,4107.28,0,3567.57
20-Aug-2013,4117.04,4191.3,4088.21,4162.16,0,2859.92
21-Aug-2013,4160.92,4275.64,4120.8,4234.81,0,3443.76
22-Aug-2013,4233.46,4322.91,4190.51,4279.5,0,2486.41
23-Aug-2013,4275.16,4292.29,4232.43,4249.45,0,2148.7
26-Aug-2013,4250.34,4259.18,4232.03,4240.86,0,4869.52
27-Aug-2013,4244.55,4287.81,4224.23,4267.38,0,4909.35
28-Aug-2013,4255.68,4392.06,4200.0,4335.33,0,2064.66
29-Aug-2013,4343.74,4394.86,4323.53,4374.52,0,3980.93
30-Aug-2013,4372.61,4427.48,4358.91,4413.66,0,3189.06
02-Sep-2013,4431.18,4474.69,4349.56,4392.7,0,3172.12
03-Sep-2013,4380.92,4527.99,4347.13,4493.34,0,2111.87
04-Sep-2013,4509.28,4593.62,4472.04,4556.0,0,3809.86
05-Sep-2013,4543.03,4554.62,4485.97,4497.44,0,3249.22
06-Sep-2013,4487.99,4560.6,4435.56,4507.94,0,7756.64
09-Sep-2013,4512.77,4557.35,4486.09,4530.57,0,1895.0
10-Sep-2013,4532.91,4563.43,4475.99,4506.33,0,1902.24
11-Sep-2013,4492.6,4593.43,4466.9,4567.29,0,2284.96
12-Sep-2013,4563.14,4587.12,4501.77,4525.55,0,3674.32
13-Sep-2013,4541.28,4586.17,4451.42,4495.87,0,1794.29
16-Sep-2013,4479.57,4553.53,4468.54,4542.35,0,3651.54
17-Sep-2013,4542.13,4593.27,4528.86,4579.89,0,2040.91
18-Sep-2013,4591.14,4626.93,4527.03,4562.59,0,2501.5
19-Sep-2013,4549.24,4573.34,4480.92,4504.78,0,5016.35
20-Sep-2013,4521.37,4617.0,4464.39,4559.54,0,3061.7
23-Sep-2013,4553.32,4640.96,4512.38,4599.61,0,1805.87
24-Sep-2013,4610.45,4644.03,4532.03,4565.28,0,2603.91
25-Sep-2013,4564.79,4622.67,4505.17,4563.03,0,1447.41
26-Sep-2013,4541.09,4616.42,4525.6,4600.72,0,2506.75
27-Sep-2013,4604.23,4641.64,4556.79,4594.12,0,3682.29
30-Sep-2013,4599.28,4613.16,4565.47,4579.29,0,2640.26
01-Oct-2013,4584.43,4605.11,4556.69,4577.34,0,1757.96
02-Oct-2013,4585.67,4625.83,4560.88,4600.96,0,2971.95
03-Oct-2013,4606.02,4638.1,4528.23,4559.99,0,2159.9
04-Oct-2013,4570.02,4599.88,4496.89,4526.47,0,2562.25
07-Oct-2013,4538.69,4586.03,4536.45,4583.77,0,1551.97
08-Oct-2013,4581.78,4609.16,4497.27,4524.3,0,3086.83
09-Oct-2013,4533.07,4561.29,4510.19,4538.38,0,3855.3
10-Oct-2013,4557.98,4618.6,4540.93,4601.38,0,3358.64
11-Oct-2013,4601.36,4641.56,4563.23,4603.42,0,2399.77
14-Oct-2013,4594.84,4610.68,4549.87,4565.61,0,3618.28
15-Oct-2013,4577.69,4615.78,4568.57,4606.6,0,3584.44
16-Oct-2013,4593.08,4663.94,4536.83,4607.52,0,4124.37
17-Oct-2013,4604.39,4627.38,4543.26,4566.06,0,3642.0
18-Oct-2013,4545.52,4576.94,4445.19,4476.13,0,5854.22
21-Oct-2013,4467.07,4543.05,4416.65,4492.35,0,4149.01
22-Oct-2013,4498.08,4520.46,4440.31,4462.52,0,2834.27
23-Oct-2013,4463.71,4517.81,4405.28,4459.33,0,6049.93
24-Oct-2013,4444.33,4502.06,4406.43,4463.99,0,2444.92
25-Oct-2013,4476.91,4583.72,4437.32,4543.54,0,1940.87
28-Oct-2013,4547.59,4558.26,4525.97,4536.62,0,4008.6
29-Oct-2013,4539.12,4560.77,4474.98,4496.43,0,3785.0
30-Oct-2013,4501.53,4508.6,4407.64,4414.58,0,3590.78
31-Oct-2013,4419.64,4445.85,4383.11,4409.26,0,3826.49
01-Nov-2013,4413.75,4420.55,4401.69,4408.48,0,2371.56
04-Nov-2013,4414.93,4435.62,4392.18,4412.87,0,3359.97
05-Nov-2013,4427.35,4523.96,4388.15,4484.26,0,3217.78
06-Nov-2013,4475.33,4523.02,4445.85,4493.42,0,6641.83
07-Nov-2013,4501.92,4527.27,4482.25,4507.57,0,3199.89
08-Nov-2013,4499.09,4521.33,4449.95,4472.06,0,4046.28
11-Nov-2013,4478.89,4514.65,4455.99,4491.69,0,1949.13
12-Nov-2013,4504.44,4538.76,4413.4,4447.29,0,3720.5
13-Nov-2013,4458.77,4501.55,4441.44,4484.11,0,2694.69
14-Nov-2013,4483.74,4584.91,4432.52,4533.12,0,5079.82
15-Nov-2013,4538.17,4578.36,4485.96,4526.04,0,2175.88
18-Nov-2013,4531.3,4562.41,4429.42,4460.04,0,4702.48
19-Nov-2013,4460.7,4524.03,4433.09,4496.2,0,4368.71
20-Nov-2013,4498.9,4546.35,4473.77,4521.08,0,5583.14
21-Nov-2013,4524.64,4553.04,4486.82,4515.15,0,2644.89
22-Nov-2013,4506.31,4534.84,4475.21,4503.72,0,2668.91
25-Nov-2013,4517.09,4579.84,4487.36,4549.9,0,3630.35
26-Nov-2013,4552.31,4583.11,4545.73,4576.49,0,2899.66
27-Nov-2013,4579.69,4617.8,4551.35,4589.4,0,2596.6
28-Nov-2013,4580.59,4630.17,4578.94,4628.51,0,2346.16
29-Nov-2013,4636.87,4694.24,4589.45,4646.71,0,6905.35
02-Dec-2013,4647.88,4674.27,4623.36,4649.74,0,2169.17
03-Dec-2013,4651.62,4708.72,4631.23,4688.16,0,3534.47
04-Dec-2013,4682.17,4753.46,4654.09,4725.13,0,2682.46
05-Dec-2013,4734.96,4770.57,4623.61,4658.65,0,3018.68
06-Dec-2013,4657.59,4684.78,4628.29,4655.47,0,4005.6
09-Dec-2013,4655.66,4711.37,4611.09,4666.69,0,3275.13
10-Dec-2013,4650.47,4714.47,4627.73,4691.52,0,2128.66
11-Dec-2013,4701.98,4741.21,4675.99,4715.15,0,3805.29
12-Dec-2013,4703.76,4806.5,4701.15,4803.84,0,1503.99
13-Dec-2013,4812.03,4840.98,4764.1,4792.94,0,4399.18
16-Dec-2013,4805.32,4837.39,4764.17,4796.19,0,3717.13
17-Dec-2013,4808.84,4884.87,4780.12,4855.87,0,3957.55
18-Dec-2013,4852.51,4901.44,4821.61,4870.42,0,1995.23
19-Dec-2013,4864.03,4887.96,4850.89,4874.78,0,1668.82
20-Dec-2013,4876.35,4880.01,4860.79,4864.45,0,1860.11
23-Dec-2013,4871.2,4893.24,4826.99,4848.93,0,3053.7
24-Dec-2013,4862.12,4944.15,4844.22,4926.02,0,6617.65
25-Dec-2013,4898.86,4937.89,4854.31,4893.3,0,2745.96
26-Dec-2013,4883.2,4916.42,4870.96,4904.13,0,2588.64
27-Dec-2013,4899.84,4938.13,4840.57,4878.7,0,2968.03
30-Dec-2013,4849.8,4917.52,4804.77,4872.29,0,2215.03
31-Dec-2013,4866.97,4868.76,4837.09,4838.86,0,4431.93
01-Jan-2014,4826.76,4892.63,4779.31,4845.0,0,3030.63
02-Jan-2014,4854.25,4895.81,4842.68,4884.16,0,3185.73
03-Jan-2014,4894.46,4959.32,4868.9,4933.56,0,1331.3
06-Jan-2014,4930.45,4937.75,4883.94,4891.18,0,3079.01
07-Jan-2014,4897.07,4966.14,4891.06,4960.06,0,2358.64
08-Jan-2014,4980.01,5016.72,4915.91,4952.41,0,1876.52
09-Jan-2014,4956.32,5086.46,4929.7,5059.29,0,1388.84
10-Jan-2014,5065.1,5126.82,5017.08,5078.67,0,4400.9
13-Jan-2014,5082.5,5142.15,5043.61,5103.1,0,2077.29
14-Jan-2014,5111.77,5116.15,5111.4,5115.78,0,3747.68
15-Jan-2014,5115.33,5135.82,5068.84,5089.23,0,2998.23
16-Jan-2014,5098.17,5126.51,5078.06,5106.37,0,3594.35
17-Jan-2014,5104.24,5187.28,5057.26,5139.97,0,1946.24
20-Jan-2014,5133.28,5151.63,5107.06,5125.38,0,2684.94
21-Jan-2014,5157.13,5185.57,5023.83,5051.69,0,3122.19
22-Jan-2014,5062.77,5064.78,5022.27,5024.26,0,2682.61
23-Jan-2014,5028.71,5046.05,5010.67,5028.01,0,2053.85
24-Jan-2014,5035.96,5058.39,4993.26,5015.6,0,3817.71
27-Jan-2014,5016.79,5062.61,4990.64,5036.36,0,4664.33
28-Jan-2014,5025.93,5080.45,4951.63,5005.94,0,4174.59
29-Jan-2014,5014.23,5041.85,5002.25,5029.83,0,3207.56
30-Jan-2014,5028.63,5073.66,4984.04,5029.06,0,3534.07
31-Jan-2014,5029.16,5088.41,4976.14,5035.33,0,3168.72
03-Feb-2014,5023.64,5073.95,4984.97,5035.19,0,3744.76
04-Feb-2014,5040.04,5115.03,4883.43,4957.19,0,3705.14
05-Feb-2014,4952.5,5071.21,4929.25,5047.51,0,2457.01
06-Feb-2014,5049.65,5079.28,4946.57,4975.76,0,1807.83
07-Feb-2014,4989.35,4997.07,4977.97,4985.69,0,4776.56
10-Feb-2014,4996.52,5075.13,4952.19,5030.5,0,4635.9
11-Feb-2014,5030.98,5085.99,4916.37,4970.73,0,1590.28
12-Feb-2014,4971.99,5006.84,4943.21,4978.02,0,2723.46
13-Feb-2014,4984.45,5016.31,4941.36,4973.15,0,2831.45
14-Feb-2014,4980.63,5007.89,4955.27,4982.52,0,4102.36
17-Feb-2014,5006.21,5023.34,5000.65,5017.76,0,3053.81
18-Feb-2014,5025.13,5028.15,4968.25,4971.24,0,3991.41
19-Feb-2014,4966.87,5028.33,4953.81,5015.15,0,3220.61
20-Feb-2014,5018.77,5068.39,4943.69,4993.06,0,2296.43
21-Feb-2014,4990.14,5045.32,4923.2,4978.24,0,2279.27
24-Feb-2014,4974.34,4981.08,4948.47,4955.19,0,1170.92
25-Feb-2014,4954.69,5156.84,4911.21,5111.98,0,5784.86
26-Feb-2014,5111.29,5136.52,4972.8,4997.47,0,5138.58
27-Feb-2014,4999.07,5095.01,4971.62,5067.19,0,2288.34
28-Feb-2014,5082.59,5137.39,5027.54,5082.34,0,4610.06
03-Mar-2014,5068.55,5111.6,5026.49,5069.53,0,2801.42
04-Mar-2014,5067.85,5097.41,5058.47,5087.99,0,2233.41
05-Mar-2014,5083.87,5084.81,4994.38,4995.31,0,2085.56
06-Mar-2014,4998.78,5040.08,4954.79,4996.07,0,2750.43
07-Mar-2014,5012.98,5042.55,4934.03,4963.31,0,2862.14
10-Mar-2014,4973.47,5049.24,4918.61,4994.15,0,2098.69
11-Mar-2014,4993.98,5055.15,4961.95,5022.94,0,2080.21
12-Mar-2014,5018.1,5053.05,4989.39,5024.3,0,1623.19
13-Mar-2014,5012.26,5123.2,4973.21,5083.59,0,3883.16
14-Mar-2014,5075.79,5198.11,5039.04,5160.74,0,2893.14
17-Mar-2014,5158.86,5178.77,5045.34,5064.89,0,3380.43
18-Mar-2014,5060.01,5102.54,4973.44,5015.6,0,6274.43
19-Mar-2014,5007.57,5038.7,5007.18,5038.31,0,3426.59
20-Mar-2014,5033.43,5100.77,4937.95,5004.91,0,3531.05
21-Mar-2014,5009.87,5025.66,4993.93,5009.73,0,2341.85
24-Mar-2014,5018.23,5085.61,4934.8,5001.96,0,6292.15
25-Mar-2014,4993.62,5058.4,4965.92,5030.5,0,3238.81
26-Mar-2014,5030.51,5045.5,4981.53,4996.42,0,4065.11
27-Mar-2014,4993.51,5024.13,4958.54,4989.14,0,2959.41
28-Mar-2014,5004.62,5014.34,4968.22,4977.88,0,3655.36
31-Mar-2014,4983.48,5011.86,4947.46,4975.8,0,3360.65
01-Apr-2014,4974.15,5044.89,4938.24,5008.74,0,2893.1
02-Apr-2014,5002.52,5025.74,4943.59,4966.65,0,1384.49
03-Apr-2014,4972.2,4983.95,4887.27,4898.85,0,3136.83
04-Apr-2014,4888.53,4898.76,4825.06,4835.19,0,2393.8
07-Apr-2014,4829.96,4872.32,4816.11,4858.4,0,4265.44
08-Apr-2014,4865.25,4869.0,4818.6,4822.31,0,2009.43
09-Apr-2014,4822.22,4861.99,4724.01,4763.29,0,2491.28
10-Apr-2014,4767.6,4805.68,4732.01,4770.07,0,2894.83
11-Apr-2014,4768.92,4800.7,4733.41,4765.16,0,5251.36
14-Apr-2014,4775.43,4790.08,4771.48,4786.13,0,4851.14
15-Apr-2014,4773.74,4809.6,4737.22,4773.07,0,1600.0
16-Apr-2014,4763.53,4834.17,4713.75,4784.19,0,1771.1
17-Apr-2014,4774.44,4821.68,4754.86,4801.99,0,2365.72
18-Apr-2014,4811.21,4859.14,4658.15,4705.01,0,2183.42
21-Apr-2014,4697.63,4758.28,4653.82,4714.31,0,1749.28
22-Apr-2014,4713.68,4736.88,4691.27,4714.47,0,1297.32
23-Apr-2014,4727.75,4746.72,4712.02,4730.98,0,2608.31
24-Apr-2014,4702.67,4770.25,4665.46,4732.8,0,3675.86
25-Apr-2014,4724.78,4733.87,4704.3,4713.36,0,2681.67
28-Apr-2014,4723.58,4758.34,4652.28,4686.77,0,5371.5
29-Apr-2014,4684.86,4700.21,4657.24,4672.55,0,2087.29
30-Apr-2014,4681.8,4738.35,4651.88,4708.26,0,4715.36
01-May-2014,4694.26,4786.8,4650.48,4742.56,0,2987.38
02-May-2014,4740.21,4833.26,4717.64,4810.36,0,2206.18
05-May-2014,4815.9,4853.56,4738.41,4775.76,0,2397.9
06-May-2014,4774.53,4808.03,4715.33,4748.65,0,7553.79
07-May-2014,4745.58,4782.69,4652.56,4689.23,0,2309.54
08-May-2014,4669.92,4729.73,4635.25,4694.87,0,3892.27
09-May-2014,4692.0,4717.09,4634.54,4659.45,0,6930.56
12-May-2014,4679.44,4701.82,4602.07,4624.18,0,4534.65
13-May-2014,4623.83,4739.63,4571.72,4686.81,0,1265.44
14-May-2014,4682.29,4794.07,4634.52,4745.66,0,2742.61
15-May-2014,4743.37,4801.17,4678.62,4736.34,0,3666.24
16-May-2014,4743.26,4836.27,4700.66,4793.22,0,3001.76
19-May-2014,4804.08,4806.79,4704.79,4707.45,0,2724.95
20-May-2014,4710.52,4729.37,4630.45,4649.05,0,9232.97
21-May-2014,4642.98,4663.2,4609.4,4629.57,0,2284.28
22-May-2014,4626.3,4650.06,4606.51,4630.25,0,2985.87
23-May-2014,4627.52,4696.51,4598.58,4667.32,0,2247.66
26-May-2014,4675.79,4712.52,4626.57,4663.2,0,1446.44
27-May-2014,4651.26,4673.52,4641.17,4663.41,0,5537.27
28-May-2014,4663.67,4715.14,4567.32,4618.3,0,1731.85
29-May-2014,4612.66,4651.85,4597.01,4636.12,0,2311.79
30-May-2014,4651.67,4667.75,4535.62,4551.35,0,2799.58
02-Jun-2014,4562.26,4651.6,4540.74,4629.76,0,2783.37
03-Jun-2014,4629.25,4646.26,4563.71,4580.54,0,2071.1
04-Jun-2014,4568.24,4622.53,4550.16,4604.31,0,1933.37
05-Jun-2014,4579.94,4589.97,4513.01,4522.91,0,2534.66
06-Jun-2014,4522.13,4566.86,4505.29,4549.91,0,3040.7
09-Jun-2014,4557.75,4623.48,4542.58,4608.14,0,2731.99
10-Jun-2014,4609.69,4694.23,4573.68,4657.84,0,2739.83
11-Jun-2014,4671.38,4694.92,4649.59,4673.12,0,3680.33
12-Jun-2014,4663.64,4748.32,4638.7,4723.07,0,1734.18
13-Jun-2014,4713.43,4786.07,4694.04,4766.46,0,5523.83
16-Jun-2014,4767.85,4797.36,4755.29,4784.76,0,2324.97
17-Jun-2014,4772.3,4853.89,4739.86,4821.12,0,4941.99
18-Jun-2014,4827.6,4870.21,4812.67,4855.19,0,1255.0
19-Jun-2014,4859.91,4904.8,4845.2,4890.0,0,6040.17
20-Jun-2014,4906.88,4937.03,4872.3,4902.43,0,2228.22
23-Jun-2014,4902.79,4943.02,4886.38,4926.52,0,2672.25
24-Jun-2014,4903.31,4919.2,4852.26,4868.04,0,3036.45
25-Jun-2014,4872.77,4906.35,4827.54,4861.04,0,2766.13
26-Jun-2014,4849.2,4952.95,4826.45,4929.82,0,3513.46
27-Jun-2014,4937.42,5017.15,4894.47,4973.87,0,5792.26
30-Jun-2014,4974.43,5006.33,4890.07,4921.63,0,3675.45
01-Jul-2014,4913.37,4935.14,4875.57,4897.27,0,2043.87
02-Jul-2014,4900.6,4945.26,4845.09,4889.66,0,2207.87
03-Jul-2014,4897.34,4911.43,4867.02,4881.06,0,4684.05
04-Jul-2014,4873.9,4921.53,4754.06,4800.98,0,3297.43
07-Jul-2014,4798.47,4814.62,4763.98,4780.07,0,3179.84
08-Jul-2014,4787.93,4844.77,4758.63,4815.3,0,3506.98
09-Jul-2014,4817.02,4840.88,4752.85,4776.51,0,2823.74
10-Jul-2014,4773.26,4862.08,4725.08,4813.49,0,2904.7
11-Jul-2014,4813.29,4848.19,4737.0,4771.6,0,1882.17
14-Jul-2014,4769.48,4848.32,4740.69,4819.23,0,2248.89
15-Jul-2014,4819.54,4847.18,4767.09,4794.59,0,2419.64
16-Jul-2014,4799.96,4884.13,4776.0,4859.87,0,2660.75
17-Jul-2014,4852.97,4940.41,4801.27,4888.34,0,2818.0
18-Jul-2014,4884.48,4957.21,4862.66,4935.17,0,2084.51
21-Jul-2014,4919.15,4941.72,4832.85,4855.14,0,3759.96
22-Jul-2014,4860.36,4924.39,4773.56,4837.29,0,2417.7
23-Jul-2014,4852.78,4868.99,4777.78,4793.79,0,6458.61
24-Jul-2014,4808.65,4813.84,4745.55,4750.68,0,4409.9
25-Jul-2014,4758.05,4873.53,4731.16,4846.14,0,2387.87
28-Jul-2014,4847.21,4913.39,4816.42,4882.38,0,1977.44
29-Jul-2014,4883.82,4917.56,4784.57,4817.85,0,2264.73
30-Jul-2014,4815.99,4843.29,4774.87,4802.09,0,4006.94
31-Jul-2014,4801.03,4840.64,4728.15,4767.48,0,5093.31
01-Aug-2014,4779.92,4826.82,4707.92,4754.56,0,3176.81
04-Aug-2014,4746.34,4816.03,4715.58,4785.03,0,3602.48
05-Aug-2014,4772.87,4782.12,4756.47,4765.71,0,2562.36
06-Aug-2014,4768.94,4869.48,4712.88,4812.91,0,2078.87
07-Aug-2014,4809.11,4831.98,4700.12,4722.59,0,4797.27
08-Aug-2014,4737.43,4881.9,4693.96,4837.52,0,2110.1
11-Aug-2014,4836.08,4910.72,4809.23,4883.6,0,2545.6
12-Aug-2014,4885.69,4959.0,4831.84,4904.93,0,1779.87
13-Aug-2014,4898.46,4902.84,4882.11,4886.49,0,3677.44
14-Aug-2014,4877.71,4922.83,4840.02,4885.09,0,1693.14
15-Aug-2014,4887.12,4907.37,4867.02,4887.27,0,1545.62
18-Aug-2014,4900.68,4919.45,4833.75,4852.34,0,4007.38
19-Aug-2014,4847.64,4882.2,4784.5,4818.85,0,2828.27
20-Aug-2014,4824.63,4853.51,4786.44,4815.27,0,5076.03
21-Aug-2014,4812.87,4870.36,4717.21,4774.24,0,3452.04
22-Aug-2014,4763.85,4824.64,4733.52,4794.12,0,1903.86
25-Aug-2014,4814.66,4870.98,4791.82,4847.99,0,1787.29
26-Aug-2014,4848.28,4893.0,4835.1,4879.75,0,2010.22
27-Aug-2014,4889.86,4960.56,4853.75,4924.2,0,1589.32
28-Aug-2014,4926.28,4953.54,4838.96,4865.88,0,4475.05
29-Aug-2014,4878.81,4931.41,4804.15,4856.5,0,3503.54
01-Sep-2014,4860.57,4992.13,4837.98,4969.04,0,2898.23
02-Sep-2014,4962.27,5026.49,4932.38,4996.4,0,6474.0
03-Sep-2014,4997.49,5023.93,4967.16,4993.57,0,4110.33
04-Sep-2014,4990.74,5028.46,4901.87,4939.2,0,1582.61
05-Sep-2014,4941.34,5000.8,4854.81,4913.93,0,4211.21
08-Sep-2014,4915.52,4956.2,4889.0,4929.61,0,2819.11
09-Sep-2014,4916.59,4942.46,4887.9,4913.75,0,6937.21
10-Sep-2014,4919.95,5058.02,4859.22,4996.35,0,1349.26
11-Sep-2014,4998.63,5007.88,4900.22,4909.3,0,4972.53
12-Sep-2014,4895.91,4908.72,4867.49,4880.27,0,3788.4
15-Sep-2014,4872.93,4935.77,4847.05,4909.7,0,2653.0
16-Sep-2014,4916.14,4972.92,4810.18,4866.38,0,2262.57
17-Sep-2014,4890.69,4902.01,4851.86,4863.12,0,1946.84
18-Sep-2014,4857.66,4873.45,4777.4,4792.98,0,2500.96
19-Sep-2014,4778.41,4799.32,4710.77,4731.47,0,3330.79
22-Sep-2014,4733.22,4764.69,4693.01,4724.42,0,3512.55
23-Sep-2014,4730.45,4768.58,4686.75,4724.83,0,2794.0
24-Sep-2014,4717.45,4746.84,4680.21,4709.54,0,2552.15
25-Sep-2014,4711.46,4737.9,4649.98,4676.22,0,3094.56
26-Sep-2014,4669.37,4740.87,4647.45,4718.71,0,1716.16
29-Sep-2014,4712.5,4765.3,4701.16,4753.86,0,1806.04
30-Sep-2014,4767.72,4798.62,4728.29,4759.13,0,5399.92
01-Oct-2014,4751.37,4779.25,4724.01,4751.89,0,2125.38
02-Oct-2014,4750.47,4792.15,4660.6,4701.85,0,2193.71
03-Oct-2014,4695.45,4752.76,4669.3,4726.44,0,5126.02
06-Oct-2014,4728.27,4741.35,4695.23,4708.26,0,1007.31
07-Oct-2014,4703.94,4742.15,4655.07,4693.2,0,2852.75
08-Oct-2014,4707.48,4749.84,4677.45,4719.73,0,1253.44
09-Oct-2014,4704.94,4736.38,4663.26,4694.63,0,2028.81
10-Oct-2014,4710.82,4754.08,4672.03,4715.26,0,3622.56
13-Oct-2014,4710.87,4759.97,4670.82,4719.83,0,2773.82
14-Oct-2014,4724.02,4856.86,4704.39,4836.76,0,4299.36
15-Oct-2014,4829.92,4863.71,4823.08,4856.83,0,4628.87
16-Oct-2014,4855.71,4920.92,4827.67,4892.66,0,3948.32
17-Oct-2014,4885.11,4917.72,4845.78,4878.35,0,3884.92
20-Oct-2014,4877.72,4989.7,4835.68,4947.06,0,5675.19
21-Oct-2014,4938.19,5029.56,4882.67,4973.64,0,1207.96
22-Oct-2014,4964.57,5073.41,4926.56,5034.87,0,1910.54
23-Oct-2014,5025.21,5165.11,4969.69,5108.68,0,4610.0
24-Oct-2014,5113.03,5134.13,5093.62,5114.71,0,2875.37
27-Oct-2014,5109.02,5158.06,5093.5,5142.44,0,1453.79
28-Oct-2014,5129.05,5165.17,5052.51,5088.35,0,2231.09
29-Oct-2014,5087.15,5185.81,5041.79,5139.98,0,3553.64
30-Oct-2014,5148.34,5333.01,5140.36,5324.76,0,5170.43
31-Oct-2014,5322.96,5341.24,5306.67,5324.95,0,3726.53
03-Nov-2014,5312.82,5416.83,5277.69,5381.25,0,2537.5
04-Nov-2014,5386.99,5434.85,5330.46,5378.25,0,5224.75
05-Nov-2014,5387.3,5416.58,5363.48,5392.73,0,3008.76
06-Nov-2014,5413.37,5489.16,5372.62,5448.15,0,3802.77
07-Nov-2014,5451.98,5493.03,5416.26,5457.28,0,3331.85
10-Nov-2014,5467.59,5522.77,5433.29,5488.34,0,2267.37
11-Nov-2014,5495.46,5553.06,5460.38,5517.84,0,2944.77
12-Nov-2014,5523.54,5567.1,5431.39,5474.57,0,2197.0
13-Nov-2014,5467.71,5519.7,5421.31,5473.25,0,3347.16
14-Nov-2014,5483.32,5510.93,5431.09,5458.58,0,2909.54
17-Nov-2014,5466.13,5601.4,5428.27,5562.87,0,1588.15
18-Nov-2014,5559.68,5663.45,5494.68,5598.0,0,1820.27
19-Nov-2014,5618.27,5646.36,5582.24,5610.29,0,2118.3
20-Nov-2014,5625.38,5723.9,5581.13,5679.22,0,1560.82
21-Nov-2014,5679.26,5781.74,5660.65,5762.86,0,2507.23
24-Nov-2014,5759.16,5805.71,5661.85,5707.98,0,1582.03
25-Nov-2014,5723.22,5789.08,5586.63,5651.66,0,1058.37
26-Nov-2014,5655.77,5664.64,5618.99,5627.82,0,3145.3
27-Nov-2014,5622.38,5657.77,5610.26,5645.59,0,2331.42
28-Nov-2014,5667.29,5734.66,5629.11,5696.29,0,2467.97
01-Dec-2014,5690.93,5799.46,5650.74,5758.8,0,2448.28
02-Dec-2014,5768.57,5854.95,5729.04,5815.1,0,3037.54
03-Dec-2014,5822.09,5874.99,5721.51,5773.97,0,2199.04
04-Dec-2014,5766.8,5845.34,5651.28,5729.32,0,1963.09
05-Dec-2014,5720.91,5802.57,5681.34,5762.71,0,3762.0
08-Dec-2014,5778.0,5825.64,5757.67,5805.21,0,4207.93
09-Dec-2014,5790.6,5890.74,5744.9,5844.62,0,1690.31
10-Dec-2014,5844.38,5859.57,5831.8,5846.98,0,3242.85
11-Dec-2014,5839.79,5902.66,5809.26,5871.97,0,2419.95
12-Dec-2014,5862.04,5896.35,5838.49,5872.75,0,2716.75
15-Dec-2014,5883.67,5944.95,5863.58,5924.72,0,2493.62
16-Dec-2014,5940.02,6072.99,5904.31,6036.69,0,2846.68
17-Dec-2014,6037.96,6073.81,5943.15,5978.65,0,3251.6
18-Dec-2014,5983.79,6046.16,5894.98,5957.07,0,2741.99
19-Dec-2014,5946.81,6002.85,5924.07,5979.98,0,6211.48
22-Dec-2014,5975.87,5995.95,5844.39,5864.1,0,3255.86
23-Dec-2014,5874.98,5946.89,5836.01,5907.7,0,1721.13
24-Dec-2014,5903.11,6087.44,5847.47,6030.6,0,4915.23
25-Dec-2014,6014.91,6157.68,5958.44,6100.41,0,3822.71
26-Dec-2014,6089.88,6209.38,6056.31,6175.33,0,5521.16
29-Dec-2014,6193.37,6286.41,6184.4,6277.32,0,2094.49
30-Dec-2014,6271.39,6341.16,6151.92,6221.13,0,2649.43
31-Dec-2014,6198.83,6295.98,6143.17,6239.95,0,2749.41
01-Jan-2015,6239.51,6322.05,6227.19,6309.59,0,2842.6
02-Jan-2015,6305.85,6377.66,6283.57,6355.2,0,1913.78
05-Jan-2015,6333.55,6366.18,6276.62,6309.12,0,2880.4
06-Jan-2015,6296.22,6307.32,6275.21,6286.29,0,1686.7
07-Jan-2015,6284.88,6366.02,6245.91,6326.79,0,2447.75
08-Jan-2015,6311.23,6409.18,6281.17,6378.79,0,4147.38
09-Jan-2015,6379.64,6412.49,6294.6,6327.17,0,4759.6
12-Jan-2015,6329.79,6382.25,6138.11,6189.4,0,1852.61
